,t,px,psi_px
34301,132.0,-0.3142,2409.0
4861,17.0,-0.3142,1.474e-13
23037,88.0,-0.3142,0.01066
17149,65.0,-0.3142,2.162e-05
10749,40.0,-0.3142,3.459e-09
51709,200.0,-0.3142,53570.0
25853,99.0,-0.3142,0.3648
46845,181.0,-0.3142,42280.0
20733,79.0,-0.3142,0.0008052
33021,127.0,-0.3142,1063.0
16893,64.0,-0.3142,1.675e-05
18429,70.0,-0.3142,8.608e-05
40957,158.0,-0.3142,37990.0
17661,67.0,-0.3142,1.277e-05
25341,97.0,-0.3142,0.1919
30717,118.0,-0.3142,60.44
22525,86.0,-0.3142,0.01022
34557,133.0,-0.3142,2846.0
48125,186.0,-0.3142,30930.0
11005,41.0,-0.3142,5.818e-09
41213,159.0,-0.3142,42980.0
5373,19.0,-0.3142,8.386e-14
33533,129.0,-0.3142,2855.0
10237,38.0,-0.3142,1.57e-09
45821,177.0,-0.3142,70640.0
18685,71.0,-0.3142,0.0001046
1789,5.0,-0.3142,7.457e-14
30973,119.0,-0.3142,103.0
25597,98.0,-0.3142,0.2359
25085,96.0,-0.3142,0.131
3325,11.0,-0.3142,2.167e-13
12285,46.0,-0.3142,7.01e-08
47357,183.0,-0.3142,20080.0
27901,107.0,-0.3142,5.444
29181,112.0,-0.3142,9.455
37629,145.0,-0.3142,14190.0
38653,149.0,-0.3142,8197.0
45053,174.0,-0.3142,69870.0
44541,172.0,-0.3142,51900.0
2557,8.0,-0.3142,1.14e-13
35837,138.0,-0.3142,22180.0
1021,2.0,-0.3142,2.029e-13
3069,10.0,-0.3142,1.153e-13
11773,44.0,-0.3142,3.138e-08
7677,28.0,-0.3142,1.148e-11
22013,84.0,-0.3142,0.005355
50173,194.0,-0.3142,67240.0
43773,169.0,-0.3142,44370.0
23549,90.0,-0.3142,0.009588
26365,101.0,-0.3142,0.6032
14845,56.0,-0.3142,8.494e-07
42237,163.0,-0.3142,20340.0
36349,140.0,-0.3142,23410.0
37117,143.0,-0.3142,19930.0
50685,196.0,-0.3142,30820.0
39933,154.0,-0.3142,21640.0
35581,137.0,-0.3142,22490.0
49149,190.0,-0.3142,51510.0
24317,93.0,-0.3142,0.08746
15869,60.0,-0.3142,3.969e-06
21757,83.0,-0.3142,0.002827
13821,52.0,-0.3142,1.557e-07
9213,34.0,-0.3142,2.175e-10
36605,141.0,-0.3142,21860.0
8445,31.0,-0.3142,5.245e-11
26621,102.0,-0.3142,0.517
19965,76.0,-0.3142,0.0002333
27645,106.0,-0.3142,3.728
1277,3.0,-0.3142,1.221e-13
44029,170.0,-0.3142,47260.0
27389,105.0,-0.3142,2.116
15357,58.0,-0.3142,9.945e-07
12029,45.0,-0.3142,5.078e-08
29949,115.0,-0.3142,48.41
50941,197.0,-0.3142,14590.0
8957,33.0,-0.3142,1.545e-10
6909,25.0,-0.3142,1.554e-12
38909,150.0,-0.3142,9623.0
31997,123.0,-0.3142,316.1
23805,91.0,-0.3142,0.04011
7421,27.0,-0.3142,6.653e-12
22269,85.0,-0.3142,0.007232
14333,54.0,-0.3142,4.405e-07
43005,166.0,-0.3142,16920.0
42493,164.0,-0.3142,21420.0
32253,124.0,-0.3142,211.9
39677,153.0,-0.3142,22180.0
6653,24.0,-0.3142,1.009e-12
12797,48.0,-0.3142,1.485e-07
14077,53.0,-0.3142,2.682e-07
15613,59.0,-0.3142,1.916e-06
19197,73.0,-0.3142,0.0001636
34813,134.0,-0.3142,5255.0
12541,47.0,-0.3142,1.278e-07
2301,7.0,-0.3142,2.042e-13
48893,189.0,-0.3142,48170.0
36093,139.0,-0.3142,23110.0
37373,144.0,-0.3142,17500.0
44797,173.0,-0.3142,57750.0
31485,121.0,-0.3142,220.7
15101,57.0,-0.3142,8.879e-07
47869,185.0,-0.3142,30240.0
6397,23.0,-0.3142,7.203e-13
27133,104.0,-0.3142,0.9036
20221,77.0,-0.3142,0.0005444
38141,147.0,-0.3142,13170.0
38397,148.0,-0.3142,11050.0
253,0.0,-0.3142,1.021e-14
44285,171.0,-0.3142,46880.0
51453,199.0,-0.3142,37240.0
31741,122.0,-0.3142,335.3
32509,125.0,-0.3142,257.2
39165,151.0,-0.3142,13060.0
36861,142.0,-0.3142,20170.0
47613,184.0,-0.3142,23860.0
1533,4.0,-0.3142,7.774e-14
21245,81.0,-0.3142,0.0006625
29437,113.0,-0.3142,17.44
11261,42.0,-0.3142,1.044e-08
30205,116.0,-0.3142,51.35
47101,182.0,-0.3142,24280.0
4093,14.0,-0.3142,7.207e-14
19453,74.0,-0.3142,0.000118
31229,120.0,-0.3142,155.3
14589,55.0,-0.3142,6.206e-07
3837,13.0,-0.3142,6.076e-14
45565,176.0,-0.3142,75790.0
13309,50.0,-0.3142,1.248e-07
16637,63.0,-0.3142,1.575e-05
18941,72.0,-0.3142,0.0001287
41981,162.0,-0.3142,23250.0
8189,30.0,-0.3142,2.907e-11
21501,82.0,-0.3142,0.001424
30461,117.0,-0.3142,55.97
48381,187.0,-0.3142,29310.0
765,1.0,-0.3142,1.315e-13
42749,165.0,-0.3142,19350.0
49405,191.0,-0.3142,69000.0
24829,95.0,-0.3142,0.1072
23293,89.0,-0.3142,0.007699
9469,35.0,-0.3142,3.462e-10
24573,94.0,-0.3142,0.09477
35069,135.0,-0.3142,9335.0
19709,75.0,-0.3142,0.0001515
20989,80.0,-0.3142,0.0006472
16125,61.0,-0.3142,6.273e-06
26877,103.0,-0.3142,0.4776
50429,195.0,-0.3142,54350.0
509,0.0,-0.3142,1.021e-14
11517,43.0,-0.3142,1.778e-08
37885,146.0,-0.3142,12100.0
24061,92.0,-0.3142,0.06528
35325,136.0,-0.3142,15950.0
3581,12.0,-0.3142,1.375e-13
7933,29.0,-0.3142,1.78e-11
13053,49.0,-0.3142,1.212e-07
28157,108.0,-0.3142,5.725
2813,9.0,-0.3142,1.242e-14
51197,198.0,-0.3142,16100.0
16381,62.0,-0.3142,1.161e-05
43261,167.0,-0.3142,20890.0
40189,155.0,-0.3142,28110.0
43517,168.0,-0.3142,30900.0
6141,22.0,-0.3142,5.31e-13
48637,188.0,-0.3142,41570.0
13565,51.0,-0.3142,1.113e-07
4349,15.0,-0.3142,9.79e-14
7165,26.0,-0.3142,3.242e-12
39421,152.0,-0.3142,20050.0
45309,175.0,-0.3142,78030.0
8701,32.0,-0.3142,9.476e-11
39166,151.0,-0.2094,25390.0
1022,2.0,-0.2094,1.59e-14
24062,92.0,-0.2094,0.01555
48638,188.0,-0.2094,15510.0
49150,190.0,-0.2094,30940.0
12542,47.0,-0.2094,1.041e-07
17918,68.0,-0.2094,4.588e-05
30206,116.0,-0.2094,37.1
38910,150.0,-0.2094,15900.0
49662,192.0,-0.2094,28670.0
37118,143.0,-0.2094,36880.0
5118,18.0,-0.2094,1.849e-14
41470,160.0,-0.2094,14120.0
27390,105.0,-0.2094,1.568
8702,32.0,-0.2094,1.367e-11
42750,165.0,-0.2094,15180.0
31998,123.0,-0.2094,226.5
22782,87.0,-0.2094,0.01159
5886,21.0,-0.2094,3.21e-14
7422,27.0,-0.2094,4.399e-13
19710,75.0,-0.2094,0.0005107
4862,17.0,-0.2094,1.843e-14
26878,103.0,-0.2094,0.4407
37886,146.0,-0.2094,30060.0
28926,111.0,-0.2094,10.09
13054,49.0,-0.2094,2.398e-07
7934,29.0,-0.2094,1.801e-12
13566,51.0,-0.2094,3.125e-07
43518,168.0,-0.2094,9748.0
51710,200.0,-0.2094,23540.0
25854,99.0,-0.2094,0.5506
29438,113.0,-0.2094,17.79
24574,94.0,-0.2094,0.0344
31742,122.0,-0.2094,280.8
43262,167.0,-0.2094,11780.0
38398,148.0,-0.2094,22790.0
18430,70.0,-0.2094,2.611e-05
33022,127.0,-0.2094,789.2
38142,147.0,-0.2094,30040.0
21246,81.0,-0.2094,0.0008448
766,1.0,-0.2094,3.47e-14
8190,30.0,-0.2094,3.48e-12
13310,50.0,-0.2094,2.503e-07
29694,114.0,-0.2094,11.92
47614,184.0,-0.2094,12000.0
22526,86.0,-0.2094,0.009563
2046,6.0,-0.2094,3.127e-14
50686,196.0,-0.2094,31140.0
14334,54.0,-0.2094,4.62e-07
29950,115.0,-0.2094,18.5
44030,170.0,-0.2094,11820.0
50942,197.0,-0.2094,25170.0
43006,166.0,-0.2094,12510.0
41214,159.0,-0.2094,23120.0
33534,129.0,-0.2094,2558.0
37374,144.0,-0.2094,30410.0
10238,38.0,-0.2094,5.233e-10
2302,7.0,-0.2094,1.726e-14
14078,53.0,-0.2094,4.702e-07
27134,104.0,-0.2094,0.6648
12798,48.0,-0.2094,1.558e-07
7678,28.0,-0.2094,8.312e-13
18174,69.0,-0.2094,3.559e-05
38654,149.0,-0.2094,16890.0
37630,145.0,-0.2094,28320.0
46590,180.0,-0.2094,15770.0
43774,169.0,-0.2094,8415.0
3326,11.0,-0.2094,3.067e-14
13822,52.0,-0.2094,3.872e-07
25598,98.0,-0.2094,0.4419
33278,128.0,-0.2094,1583.0
24318,93.0,-0.2094,0.01972
8446,31.0,-0.2094,6.39e-12
46334,179.0,-0.2094,13750.0
27646,106.0,-0.2094,3.399
22014,84.0,-0.2094,0.003746
2814,9.0,-0.2094,2.134e-14
28414,109.0,-0.2094,10.31
5630,20.0,-0.2094,2.479e-14
26110,100.0,-0.2094,0.5186
35326,136.0,-0.2094,5962.0
11518,43.0,-0.2094,9.497e-09
3582,12.0,-0.2094,1.02e-14
16126,61.0,-0.2094,3.897e-06
20990,80.0,-0.2094,0.0007897
20222,77.0,-0.2094,0.0007509
34302,132.0,-0.2094,6129.0
6398,23.0,-0.2094,5.723e-14
26366,101.0,-0.2094,0.3309
4350,15.0,-0.2094,9.609e-15
42238,163.0,-0.2094,5679.0
32766,126.0,-0.2094,409.1
23038,88.0,-0.2094,0.01848
35582,137.0,-0.2094,6468.0
45054,174.0,-0.2094,12790.0
15870,60.0,-0.2094,3.553e-06
9214,34.0,-0.2094,4.464e-11
51198,198.0,-0.2094,15330.0
9726,36.0,-0.2094,1.458e-10
25086,96.0,-0.2094,0.2279
23550,90.0,-0.2094,0.02429
50174,194.0,-0.2094,22100.0
17406,66.0,-0.2094,2.819e-05
27902,107.0,-0.2094,5.53
39934,154.0,-0.2094,49810.0
29182,112.0,-0.2094,15.26
17150,65.0,-0.2094,2.658e-05
16382,62.0,-0.2094,6.087e-06
34814,134.0,-0.2094,6942.0
45566,176.0,-0.2094,13260.0
16638,63.0,-0.2094,1.307e-05
18942,72.0,-0.2094,6.724e-05
41982,162.0,-0.2094,4984.0
40446,156.0,-0.2094,42750.0
49918,193.0,-0.2094,20180.0
48382,187.0,-0.2094,10930.0
49406,191.0,-0.2094,35650.0
21502,82.0,-0.2094,0.001187
31230,120.0,-0.2094,270.9
23294,89.0,-0.2094,0.02412
47102,182.0,-0.2094,12300.0
45310,175.0,-0.2094,14370.0
16894,64.0,-0.2094,2.197e-05
51454,199.0,-0.2094,14770.0
32510,125.0,-0.2094,237.3
25342,97.0,-0.2094,0.362
34558,133.0,-0.2094,5818.0
1534,4.0,-0.2094,2.75e-14
28158,108.0,-0.2094,8.271
11006,41.0,-0.2094,3.386e-09
11262,42.0,-0.2094,5.677e-09
9470,35.0,-0.2094,8.214e-11
35070,135.0,-0.2094,6788.0
40190,155.0,-0.2094,44500.0
45822,177.0,-0.2094,11020.0
6142,22.0,-0.2094,3.393e-14
254,0.0,-0.2094,5.24e-15
4094,14.0,-0.2094,2.632e-14
46078,178.0,-0.2094,10410.0
3070,10.0,-0.2094,1.558e-14
30974,119.0,-0.2094,193.3
15102,57.0,-0.2094,6.788e-07
31486,121.0,-0.2094,279.3
30718,118.0,-0.2094,140.2
20734,79.0,-0.2094,0.0007782
19966,76.0,-0.2094,0.0006011
44542,172.0,-0.2094,12270.0
17662,67.0,-0.2094,3.34e-05
12286,46.0,-0.2094,5.317e-08
40958,158.0,-0.2094,35410.0
36606,141.0,-0.2094,38620.0
47358,183.0,-0.2094,11080.0
46846,181.0,-0.2094,14210.0
48126,186.0,-0.2094,13300.0
14846,56.0,-0.2094,6.143e-07
26622,102.0,-0.2094,0.3125
510,0.0,-0.2094,5.24e-15
50430,195.0,-0.2094,22940.0
7166,26.0,-0.2094,2.24e-13
30462,117.0,-0.2094,75.57
9982,37.0,-0.2094,2.741e-10
10494,39.0,-0.2094,1.074e-09
36862,142.0,-0.2094,40990.0
44286,171.0,-0.2094,15200.0
24830,95.0,-0.2094,0.09091
28670,110.0,-0.2094,10.22
19454,74.0,-0.2094,0.0003252
14590,55.0,-0.2094,4.49e-07
33790,130.0,-0.2094,4057.0
34046,131.0,-0.2094,5122.0
6910,25.0,-0.2094,1.029e-13
39422,152.0,-0.2094,39280.0
47870,185.0,-0.2094,15360.0
35838,138.0,-0.2094,12920.0
40702,157.0,-0.2094,40700.0
41726,161.0,-0.2094,8574.0
11774,44.0,-0.2094,1.831e-08
39678,153.0,-0.2094,49350.0
6654,24.0,-0.2094,8.424e-14
15614,59.0,-0.2094,1.771e-06
19198,73.0,-0.2094,0.0001408
4606,16.0,-0.2094,2.497e-14
48894,189.0,-0.2094,23440.0
2558,8.0,-0.2094,2.419e-14
36094,139.0,-0.2094,22310.0
36350,140.0,-0.2094,32530.0
44798,173.0,-0.2094,9329.0
32254,124.0,-0.2094,194.8
10750,40.0,-0.2094,2.042e-09
42494,164.0,-0.2094,10780.0
1278,3.0,-0.2094,1.911e-14
1790,5.0,-0.2094,1.313e-14
18686,71.0,-0.2094,3.731e-05
15358,58.0,-0.2094,8.884e-07
12030,45.0,-0.2094,3.459e-08
8958,33.0,-0.2094,2.667e-11
21758,83.0,-0.2094,0.002466
5374,19.0,-0.2094,1.587e-14
22270,85.0,-0.2094,0.006032
23806,91.0,-0.2094,0.01919
20478,78.0,-0.2094,0.0009666
3838,13.0,-0.2094,2.543e-14
25855,99.0,-0.1047,0.0002146
26367,101.0,-0.1047,0.000269
45055,174.0,-0.1047,4774.0
44799,173.0,-0.1047,7628.0
44543,172.0,-0.1047,11410.0
44287,171.0,-0.1047,19490.0
44031,170.0,-0.1047,24870.0
43775,169.0,-0.1047,29420.0
43519,168.0,-0.1047,25910.0
43263,167.0,-0.1047,23400.0
43007,166.0,-0.1047,29010.0
42751,165.0,-0.1047,26990.0
42495,164.0,-0.1047,23420.0
42239,163.0,-0.1047,30790.0
41983,162.0,-0.1047,37100.0
41727,161.0,-0.1047,39060.0
41471,160.0,-0.1047,36950.0
41215,159.0,-0.1047,31030.0
40959,158.0,-0.1047,27310.0
40703,157.0,-0.1047,18500.0
40447,156.0,-0.1047,8541.0
40191,155.0,-0.1047,3026.0
39935,154.0,-0.1047,6300.0
45311,175.0,-0.1047,3005.0
39679,153.0,-0.1047,11310.0
45567,176.0,-0.1047,6232.0
46079,178.0,-0.1047,14870.0
51455,199.0,-0.1047,65520.0
51199,198.0,-0.1047,68130.0
50943,197.0,-0.1047,58260.0
50687,196.0,-0.1047,31840.0
50431,195.0,-0.1047,11440.0
50175,194.0,-0.1047,28810.0
49919,193.0,-0.1047,58830.0
49663,192.0,-0.1047,54260.0
49407,191.0,-0.1047,46360.0
49151,190.0,-0.1047,35520.0
48895,189.0,-0.1047,26260.0
48639,188.0,-0.1047,26250.0
48383,187.0,-0.1047,29310.0
48127,186.0,-0.1047,32650.0
47871,185.0,-0.1047,29340.0
47615,184.0,-0.1047,28780.0
47359,183.0,-0.1047,33420.0
47103,182.0,-0.1047,39940.0
46847,181.0,-0.1047,33820.0
46591,180.0,-0.1047,24490.0
46335,179.0,-0.1047,20620.0
45823,177.0,-0.1047,9859.0
39423,152.0,-0.1047,17280.0
39167,151.0,-0.1047,27350.0
38911,150.0,-0.1047,27900.0
31743,122.0,-0.1047,0.8202
31487,121.0,-0.1047,0.455
31231,120.0,-0.1047,0.2701
30975,119.0,-0.1047,0.07547
30719,118.0,-0.1047,0.01465
30463,117.0,-0.1047,0.01164
30207,116.0,-0.1047,0.01127
29951,115.0,-0.1047,0.006734
29695,114.0,-0.1047,0.003694
29439,113.0,-0.1047,0.003283
29183,112.0,-0.1047,0.002466
28927,111.0,-0.1047,0.001194
28671,110.0,-0.1047,0.001105
28415,109.0,-0.1047,0.00136
28159,108.0,-0.1047,0.001334
27903,107.0,-0.1047,0.001102
27647,106.0,-0.1047,0.0009814
27391,105.0,-0.1047,0.0008045
27135,104.0,-0.1047,0.0007835
26879,103.0,-0.1047,0.0005006
26623,102.0,-0.1047,0.000321
31999,123.0,-0.1047,0.6061
32255,124.0,-0.1047,0.6731
32511,125.0,-0.1047,0.9869
32767,126.0,-0.1047,1.253
38399,148.0,-0.1047,21130.0
38143,147.0,-0.1047,16660.0
37887,146.0,-0.1047,14350.0
37631,145.0,-0.1047,11560.0
37375,144.0,-0.1047,12100.0
37119,143.0,-0.1047,9698.0
36863,142.0,-0.1047,9087.0
36607,141.0,-0.1047,7938.0
36351,140.0,-0.1047,4662.0
36095,139.0,-0.1047,2978.0
26111,100.0,-0.1047,0.000285
35839,138.0,-0.1047,2609.0
35327,136.0,-0.1047,595.5
35071,135.0,-0.1047,365.9
34815,134.0,-0.1047,275.1
34559,133.0,-0.1047,157.8
34303,132.0,-0.1047,71.69
34047,131.0,-0.1047,92.28
33791,130.0,-0.1047,86.7
33535,129.0,-0.1047,35.39
33279,128.0,-0.1047,9.882
33023,127.0,-0.1047,3.069
35583,137.0,-0.1047,1538.0
38655,149.0,-0.1047,24770.0
51711,200.0,-0.1047,54550.0
4095,14.0,-0.1047,1.344e-14
15871,60.0,-0.1047,2.411e-07
22783,87.0,-0.1047,3.385e-05
15615,59.0,-0.1047,1.847e-07
6655,24.0,-0.1047,1.367e-13
3071,10.0,-0.1047,1.59e-14
11519,43.0,-0.1047,8.907e-09
17919,68.0,-0.1047,6.407e-07
10495,39.0,-0.1047,6.136e-09
15359,58.0,-0.1047,1.591e-07
20223,77.0,-0.1047,1.241e-05
9983,37.0,-0.1047,1.787e-09
12287,46.0,-0.1047,6.784e-09
1535,4.0,-0.1047,5.853e-15
5119,18.0,-0.1047,1.312e-14
21247,81.0,-0.1047,2.3e-05
24319,93.0,-0.1047,2e-05
18175,69.0,-0.1047,1.637e-06
6911,25.0,-0.1047,2.372e-13
9727,36.0,-0.1047,7.578e-10
14847,56.0,-0.1047,6.665e-08
4863,17.0,-0.1047,1.838e-14
7167,26.0,-0.1047,4.67e-13
18431,70.0,-0.1047,1.756e-06
21503,82.0,-0.1047,2.468e-05
8703,32.0,-0.1047,5.254e-11
19967,76.0,-0.1047,9.832e-06
1023,2.0,-0.1047,1.253e-14
9471,35.0,-0.1047,3.802e-10
8959,33.0,-0.1047,1.175e-10
22527,86.0,-0.1047,3.637e-05
9215,34.0,-0.1047,2.083e-10
16895,64.0,-0.1047,3.803e-07
11775,44.0,-0.1047,6.818e-09
20479,78.0,-0.1047,1.632e-05
5887,21.0,-0.1047,3.21e-14
23807,91.0,-0.1047,1.572e-05
5631,20.0,-0.1047,2.211e-14
25343,97.0,-0.1047,9.076e-05
10751,40.0,-0.1047,8.98e-09
1279,3.0,-0.1047,1.481e-14
3327,11.0,-0.1047,7.005e-15
17407,66.0,-0.1047,5.486e-07
23551,90.0,-0.1047,1.864e-05
20735,79.0,-0.1047,1.78e-05
6143,22.0,-0.1047,5.436e-14
3583,12.0,-0.1047,1.804e-14
255,0.0,-0.1047,4.687e-15
12031,45.0,-0.1047,6.2e-09
16383,62.0,-0.1047,3.196e-07
20991,80.0,-0.1047,1.889e-05
5375,19.0,-0.1047,2.082e-14
16127,61.0,-0.1047,2.526e-07
17663,67.0,-0.1047,5.828e-07
6399,23.0,-0.1047,8.412e-14
2047,6.0,-0.1047,1.29e-14
24063,92.0,-0.1047,1.59e-05
16639,63.0,-0.1047,3.909e-07
14591,55.0,-0.1047,3.745e-08
15103,57.0,-0.1047,1.046e-07
17151,65.0,-0.1047,4.567e-07
14079,53.0,-0.1047,2.924e-08
12799,48.0,-0.1047,8.174e-09
7679,28.0,-0.1047,2.268e-12
21759,83.0,-0.1047,2.767e-05
13311,50.0,-0.1047,1.194e-08
2559,8.0,-0.1047,1.096e-14
19199,73.0,-0.1047,3.266e-06
25087,96.0,-0.1047,6.351e-05
18943,72.0,-0.1047,2.499e-06
8191,30.0,-0.1047,1.071e-11
13567,51.0,-0.1047,1.943e-08
511,0.0,-0.1047,4.687e-15
12543,47.0,-0.1047,5.206e-09
1791,5.0,-0.1047,1.656e-14
13823,52.0,-0.1047,2.476e-08
24831,95.0,-0.1047,4.562e-05
19711,75.0,-0.1047,9.092e-06
7935,29.0,-0.1047,5.107e-12
4351,15.0,-0.1047,8.911e-15
22271,85.0,-0.1047,3.607e-05
10239,38.0,-0.1047,3.663e-09
2303,7.0,-0.1047,1.038e-14
4607,16.0,-0.1047,1.114e-14
11263,42.0,-0.1047,7.275e-09
2815,9.0,-0.1047,1.217e-14
19455,74.0,-0.1047,4.868e-06
13055,49.0,-0.1047,9.923e-09
23295,89.0,-0.1047,1.922e-05
7423,27.0,-0.1047,1.049e-12
3839,13.0,-0.1047,9.924e-15
25599,98.0,-0.1047,0.0001633
24575,94.0,-0.1047,2.483e-05
22015,84.0,-0.1047,3.344e-05
14335,54.0,-0.1047,2.875e-08
18687,71.0,-0.1047,1.599e-06
767,1.0,-0.1047,1.474e-14
11007,41.0,-0.1047,8.474e-09
8447,31.0,-0.1047,2.265e-11
23039,88.0,-0.1047,2.686e-05
256,0.0,0.0,1.335
34304,133.0,0.0,84200.0
49920,194.0,0.0,92980.0
25600,99.0,0.0,81080.0
46080,179.0,0.0,33560.0
5376,20.0,0.0,0.9273
23040,89.0,0.0,84750.0
34048,132.0,0.0,94410.0
5632,21.0,0.0,0.899
51456,200.0,0.0,26650.0
1792,6.0,0.0,1.38
9216,35.0,0.0,555.2
19200,74.0,0.0,85710.0
39936,155.0,0.0,23490.0
27904,108.0,0.0,90510.0
32256,125.0,0.0,88870.0
17408,67.0,0.0,57160.0
47360,184.0,0.0,38960.0
9472,36.0,0.0,1143.0
17664,68.0,0.0,52160.0
23296,90.0,0.0,75590.0
42240,164.0,0.0,33070.0
18432,71.0,0.0,67220.0
46848,182.0,0.0,30510.0
33024,128.0,0.0,91000.0
4864,18.0,0.0,1.08
26112,101.0,0.0,86590.0
42496,165.0,0.0,31910.0
33280,129.0,0.0,79160.0
18176,70.0,0.0,66290.0
18688,72.0,0.0,58270.0
11264,43.0,0.0,32190.0
33536,130.0,0.0,93120.0
46592,181.0,0.0,20520.0
46336,180.0,0.0,21470.0
4608,17.0,0.0,1.214
28160,109.0,0.0,92330.0
47104,183.0,0.0,37960.0
17920,69.0,0.0,81520.0
28416,110.0,0.0,91070.0
40192,156.0,0.0,13400.0
32768,127.0,0.0,99480.0
11520,44.0,0.0,22920.0
33792,131.0,0.0,85720.0
1536,5.0,0.0,1.372
18944,73.0,0.0,69170.0
50176,195.0,0.0,115500.0
40448,157.0,0.0,8957.0
23552,91.0,0.0,81570.0
4352,16.0,0.0,1.31
5120,19.0,0.0,1.051
32512,126.0,0.0,99400.0
0,0.0,0.0,1.335
34560,134.0,0.0,78830.0
44032,171.0,0.0,39450.0
14080,54.0,0.0,52520.0
50944,198.0,0.0,37050.0
768,2.0,0.0,1.35
37376,145.0,0.0,8751.0
14336,55.0,0.0,64160.0
24576,95.0,0.0,86320.0
7424,28.0,0.0,4.069
7680,29.0,0.0,7.63
44288,172.0,0.0,55610.0
12544,48.0,0.0,57730.0
14592,56.0,0.0,47230.0
27136,105.0,0.0,95120.0
36864,143.0,0.0,11560.0
43008,167.0,0.0,34270.0
8704,33.0,0.0,165.8
7168,27.0,0.0,2.392
44544,173.0,0.0,63930.0
37120,144.0,0.0,8788.0
37632,146.0,0.0,9291.0
25088,97.0,0.0,84840.0
51200,199.0,0.0,30510.0
38656,150.0,0.0,5281.0
13056,50.0,0.0,41110.0
38400,149.0,0.0,14710.0
43264,168.0,0.0,29590.0
8448,32.0,0.0,71.4
8192,31.0,0.0,30.56
43520,169.0,0.0,24440.0
13312,51.0,0.0,32710.0
38144,148.0,0.0,14430.0
13568,52.0,0.0,33340.0
24832,96.0,0.0,91210.0
7936,30.0,0.0,14.73
12800,49.0,0.0,58680.0
38912,151.0,0.0,1366.0
43776,170.0,0.0,27910.0
37888,147.0,0.0,6836.0
13824,53.0,0.0,42470.0
26880,104.0,0.0,85120.0
512,1.0,0.0,1.342
14848,57.0,0.0,40050.0
39168,152.0,0.0,2658.0
36608,142.0,0.0,17040.0
15104,58.0,0.0,47200.0
16128,62.0,0.0,51200.0
35328,137.0,0.0,71050.0
19456,75.0,0.0,73000.0
16384,63.0,0.0,67100.0
27648,107.0,0.0,82810.0
39680,154.0,0.0,14930.0
6144,23.0,0.0,0.9545
45568,177.0,0.0,66850.0
35072,136.0,0.0,76400.0
16640,64.0,0.0,72380.0
50432,196.0,0.0,70720.0
1280,4.0,0.0,1.365
25344,98.0,0.0,85600.0
34816,135.0,0.0,85720.0
23808,92.0,0.0,91550.0
5888,22.0,0.0,0.8945
45824,178.0,0.0,52530.0
11776,45.0,0.0,20800.0
16896,65.0,0.0,64840.0
45312,176.0,0.0,73540.0
17152,66.0,0.0,73580.0
6400,24.0,0.0,1.065
24064,93.0,0.0,78230.0
6912,26.0,0.0,1.614
44800,174.0,0.0,62050.0
24320,94.0,0.0,79390.0
50688,197.0,0.0,42910.0
1024,3.0,0.0,1.357
12288,47.0,0.0,31420.0
39424,153.0,0.0,4561.0
36352,141.0,0.0,23120.0
15360,59.0,0.0,62780.0
27392,106.0,0.0,85310.0
36096,140.0,0.0,36560.0
26368,102.0,0.0,79310.0
6656,25.0,0.0,1.27
45056,175.0,0.0,69280.0
15616,60.0,0.0,78510.0
35840,139.0,0.0,53990.0
15872,61.0,0.0,71730.0
42752,166.0,0.0,33590.0
8960,34.0,0.0,293.1
35584,138.0,0.0,63150.0
12032,46.0,0.0,23030.0
26624,103.0,0.0,85400.0
29184,113.0,0.0,95250.0
48384,188.0,0.0,71460.0
20736,80.0,0.0,74440.0
40960,159.0,0.0,13630.0
9984,38.0,0.0,6294.0
41728,162.0,0.0,29530.0
21760,84.0,0.0,80340.0
29696,115.0,0.0,86670.0
2560,9.0,0.0,1.403
10496,40.0,0.0,22140.0
31488,122.0,0.0,92350.0
49152,191.0,0.0,26010.0
19712,76.0,0.0,67130.0
48128,187.0,0.0,75240.0
2304,8.0,0.0,1.395
10752,41.0,0.0,38840.0
3584,13.0,0.0,1.433
3328,12.0,0.0,1.425
21248,82.0,0.0,81500.0
28928,112.0,0.0,91490.0
31232,121.0,0.0,95160.0
41472,161.0,0.0,26500.0
20480,79.0,0.0,80680.0
10240,39.0,0.0,12130.0
47872,186.0,0.0,58080.0
21504,83.0,0.0,86290.0
30208,117.0,0.0,89030.0
41984,163.0,0.0,34920.0
41216,160.0,0.0,21020.0
9728,37.0,0.0,2862.0
22272,86.0,0.0,79270.0
31744,123.0,0.0,102900.0
30976,120.0,0.0,86970.0
3840,14.0,0.0,1.43
4096,15.0,0.0,1.419
40704,158.0,0.0,10820.0
11008,42.0,0.0,46160.0
22784,88.0,0.0,79030.0
49664,193.0,0.0,31900.0
30464,118.0,0.0,96930.0
47616,185.0,0.0,41600.0
29952,116.0,0.0,88440.0
2048,7.0,0.0,1.387
22528,87.0,0.0,88280.0
25856,100.0,0.0,94130.0
22016,85.0,0.0,73680.0
29440,114.0,0.0,95450.0
3072,11.0,0.0,1.418
48896,190.0,0.0,53010.0
48640,189.0,0.0,69560.0
49408,192.0,0.0,8563.0
19968,77.0,0.0,76210.0
20224,78.0,0.0,77800.0
20992,81.0,0.0,72010.0
30720,119.0,0.0,89410.0
28672,111.0,0.0,80600.0
2816,10.0,0.0,1.411
32000,124.0,0.0,89550.0
12545,48.0,0.1047,8.161e-09
