,t,px,psi_px
7268,55.0,-2.9322,9.538e-12
7269,55.0,-2.8274,1.639e-11
7270,55.0,-2.7227,4.592e-13
7271,55.0,-2.618,0.01171
7272,55.0,-2.5133,1.127e-12
7273,55.0,-2.4086,1.046e-10
7274,55.0,-2.3038,2.156e-10
7275,55.0,-2.1991,8.142e-12
7276,55.0,-2.0944,0.1725
7277,55.0,-1.9897,2.035e-11
7278,55.0,-1.885,2.058e-09
7279,55.0,-1.7802,3.623e-09
7280,55.0,-1.6755,1.348e-10
7281,55.0,-1.5708,3.585
7282,55.0,-1.4661,3.278e-10
7283,55.0,-1.3614,2.214e-08
7284,55.0,-1.2566,2.89e-08
7285,55.0,-1.1519,7.584e-10
7286,55.0,-1.0472,143.4
7287,55.0,-0.9425,1.953e-09
7288,55.0,-0.8378,1.332e-07
7289,55.0,-0.733,3.006e-07
7290,55.0,-0.6283,1.09e-08
7291,55.0,-0.5236,12630.0
7292,55.0,-0.4189,2.114e-08
7293,55.0,-0.3142,1.013e-06
7294,55.0,-0.2094,1.169e-06
7295,55.0,-0.1047,1.987e-08
7296,56.0,0.0,3056.0
7297,56.0,0.1047,2.086e-08
7298,56.0,0.2094,1.419e-06
7299,56.0,0.3142,1.34e-06
7300,56.0,0.4189,3.291e-08
7301,56.0,0.5236,12340.0
7302,56.0,0.6283,1.528e-08
7303,56.0,0.733,4.3e-07
7304,56.0,0.8378,2.121e-07
7305,56.0,0.9425,5.074e-09
7306,56.0,1.0472,101.8
7307,56.0,1.1519,1.846e-09
7308,56.0,1.2566,8.454e-08
7309,56.0,1.3614,5.14e-08
7310,56.0,1.4661,7.401e-10
7311,56.0,1.5708,6.356
7312,56.0,1.6755,2.612e-10
7313,56.0,1.7802,7.884e-09
7314,56.0,1.885,5.239e-09
7315,56.0,1.9897,7.544e-11
7316,56.0,2.0944,0.2791
7317,56.0,2.1991,2.688e-11
7318,56.0,2.3038,8.804e-10
7319,56.0,2.4086,5.87e-10
7320,56.0,2.5133,6.305e-12
7321,56.0,2.618,0.02084
7322,56.0,2.7227,3.017e-12
7323,56.0,2.8274,7.758e-11
7324,56.0,2.9322,5.884e-11
7325,56.0,3.0369,4.9e-13
7326,56.0,3.1416,0.004508
7327,56.0,3.2463,3.122e-13
7328,56.0,3.351,6.656e-12
7329,56.0,3.4558,9.203e-12
7330,56.0,3.5605,4.622e-14
7331,56.0,3.6652,0.0009726
7332,56.0,3.7699,3.229e-14
7333,56.0,3.8746,5.55e-13
7334,56.0,3.9794,1.496e-11
7335,56.0,4.0841,4.356e-15
7336,56.0,4.1888,4.505e-05
7337,56.0,4.2935,2.415e-15
7338,56.0,4.3982,5.577e-14
7339,56.0,4.5029,2.049e-11
7340,56.0,4.6077,3.926e-16
7341,56.0,4.7124,2.73e-06
7342,56.0,4.8171,2.152e-16
7343,56.0,4.9218,4.32e-15
7344,56.0,5.0265,3.148e-11
7345,56.0,5.1313,3.405e-17
7346,56.0,5.236,1.23e-07
7347,56.0,5.3407,3.857e-17
7348,56.0,5.4454,3.889e-16
7349,56.0,5.5501,1.824e-10
7350,56.0,5.6549,2.841e-17
7351,56.0,5.7596,4.279e-08
7352,56.0,5.8643,2.407e-17
7353,56.0,5.969,5.089e-17
7354,56.0,6.0737,4.644e-10
7355,56.0,6.1785,2.778e-17
7356,56.0,6.2832,4.98e-09
7357,56.0,6.3879,3.076e-17
7358,56.0,6.4926,2.758e-17
7359,56.0,6.5973,5.902e-10
7360,56.0,-6.7021,3.398e-17
7361,56.0,-6.5973,6.282e-10
7362,56.0,-6.4926,2.81e-17
7363,56.0,-6.3879,2.958e-17
7364,56.0,-6.2832,4.98e-09
7365,56.0,-6.1785,2.92e-17
7366,56.0,-6.0737,4.685e-10
7367,56.0,-5.969,5.484e-17
7368,56.0,-5.8643,2.425e-17
7369,56.0,-5.7596,4.376e-08
7370,56.0,-5.6549,2.835e-17
7371,56.0,-5.5501,1.883e-10
7372,56.0,-5.4454,4.19e-16
7373,56.0,-5.3407,3.827e-17
7374,56.0,-5.236,1.2e-07
7375,56.0,-5.1313,3.423e-17
7376,56.0,-5.0265,2.958e-11
7377,56.0,-4.9218,4.557e-15
7378,56.0,-4.8171,2.226e-16
7379,56.0,-4.7124,3.266e-06
7380,56.0,-4.6077,3.93e-16
7381,56.0,-4.5029,1.888e-11
7382,56.0,-4.3982,5.771e-14
7383,56.0,-4.2935,2.473e-15
7384,56.0,-4.1888,4.799e-05
7385,56.0,-4.0841,4.158e-15
7386,56.0,-3.9794,1.451e-11
7387,56.0,-3.8746,5.633e-13
7388,56.0,-3.7699,3.234e-14
7389,56.0,-3.6652,0.001048
7390,56.0,-3.5605,4.626e-14
7391,56.0,-3.4558,9.187e-12
7392,56.0,-3.351,6.528e-12
7393,56.0,-3.2463,3.083e-13
7394,56.0,-3.1416,0.004403
7395,56.0,-3.0369,4.783e-13
7396,56.0,-2.9322,5.923e-11
7397,56.0,-2.8274,7.742e-11
7398,56.0,-2.7227,3.021e-12
7399,56.0,-2.618,0.02004
7400,56.0,-2.5133,6.318e-12
7401,56.0,-2.4086,5.877e-10
7402,56.0,-2.3038,8.829e-10
7403,56.0,-2.1991,2.685e-11
7404,56.0,-2.0944,0.2787
7405,56.0,-1.9897,7.542e-11
7406,56.0,-1.885,5.24e-09
7407,56.0,-1.7802,7.887e-09
7408,56.0,-1.6755,2.611e-10
7409,56.0,-1.5708,6.359
7410,56.0,-1.4661,7.4e-10
7411,56.0,-1.3614,5.14e-08
7412,56.0,-1.2566,8.454e-08
7413,56.0,-1.1519,1.845e-09
7414,56.0,-1.0472,101.8
7415,56.0,-0.9425,5.071e-09
7416,56.0,-0.8378,2.121e-07
7417,56.0,-0.733,4.301e-07
7418,56.0,-0.6283,1.526e-08
7419,56.0,-0.5236,12340.0
7420,56.0,-0.4189,3.288e-08
7421,56.0,-0.3142,1.34e-06
7422,56.0,-0.2094,1.419e-06
7423,56.0,-0.1047,2.085e-08
7424,57.0,0.0,3317.0
7425,57.0,0.1047,2.297e-08
7426,57.0,0.2094,1.247e-06
7427,57.0,0.3142,1.449e-06
7428,57.0,0.4189,3.975e-08
7429,57.0,0.5236,12030.0
7430,57.0,0.6283,1.241e-08
7431,57.0,0.733,3.737e-07
7432,57.0,0.8378,1.524e-07
7433,57.0,0.9425,3.62e-09
7434,57.0,1.0472,283.2
7435,57.0,1.1519,1.006e-09
7436,57.0,1.2566,2.711e-08
7437,57.0,1.3614,1.795e-08
7438,57.0,1.4661,2.836e-10
7439,57.0,1.5708,6.297
7440,57.0,1.6755,2.057e-10
7441,57.0,1.7802,8.797e-09
7442,57.0,1.885,6.248e-09
7443,57.0,1.9897,9.466e-11
7444,57.0,2.0944,0.1444
7445,57.0,2.1991,2.665e-11
7446,57.0,2.3038,1.581e-09
7447,57.0,2.4086,9.289e-10
7448,57.0,2.5133,1.449e-11
7449,57.0,2.618,0.03629
7450,57.0,2.7227,1.497e-12
7451,57.0,2.8274,1.015e-10
7452,57.0,2.9322,5.004e-11
7453,57.0,3.0369,8.615e-13
7454,57.0,3.1416,0.006923
7455,57.0,3.2463,1.562e-13
7456,57.0,3.351,3.855e-12
7457,57.0,3.4558,6.797e-12
7458,57.0,3.5605,6.063e-14
7459,57.0,3.6652,0.001116
7460,57.0,3.7699,3.401e-14
7461,57.0,3.8746,1.114e-12
7462,57.0,3.9794,1.34e-11
7463,57.0,4.0841,1.466e-14
7464,57.0,4.1888,5.994e-05
7465,57.0,4.2935,4.157e-15
7466,57.0,4.3982,1.558e-13
7467,57.0,4.5029,2.051e-11
7468,57.0,4.6077,1.522e-15
7469,57.0,4.7124,3.986e-06
7470,57.0,4.8171,2.307e-16
7471,57.0,4.9218,1.094e-14
7472,57.0,5.0265,4.069e-11
7473,57.0,5.1313,8.533e-17
7474,57.0,5.236,1.874e-07
7475,57.0,5.3407,3.624e-17
7476,57.0,5.4454,5.864e-16
7477,57.0,5.5501,1.975e-10
7478,57.0,5.6549,3.276e-17
7479,57.0,5.7596,4.519e-08
7480,57.0,5.8643,2.935e-17
7481,57.0,5.969,1.166e-16
7482,57.0,6.0737,6.016e-10
7483,57.0,6.1785,2.781e-17
7484,57.0,6.2832,4.959e-09
7485,57.0,6.3879,2.792e-17
7486,57.0,6.4926,3.647e-17
7487,57.0,6.5973,5.795e-10
7488,57.0,-6.7021,3.42e-17
7489,57.0,-6.5973,5.88e-10
7490,57.0,-6.4926,3.635e-17
7491,57.0,-6.3879,2.685e-17
7492,57.0,-6.2832,4.923e-09
7493,57.0,-6.1785,2.833e-17
7494,57.0,-6.0737,5.568e-10
7495,57.0,-5.969,1.161e-16
7496,57.0,-5.8643,2.923e-17
7497,57.0,-5.7596,4.39e-08
7498,57.0,-5.6549,3.211e-17
7499,57.0,-5.5501,1.968e-10
7500,57.0,-5.4454,5.66e-16
7501,57.0,-5.3407,3.787e-17
7502,57.0,-5.236,1.774e-07
7503,57.0,-5.1313,8.057e-17
7504,57.0,-5.0265,3.701e-11
7505,57.0,-4.9218,1.058e-14
7506,57.0,-4.8171,2.242e-16
7507,57.0,-4.7124,4.736e-06
7508,57.0,-4.6077,1.445e-15
7509,57.0,-4.5029,1.898e-11
7510,57.0,-4.3982,1.539e-13
7511,57.0,-4.2935,4.027e-15
7512,57.0,-4.1888,6.166e-05
7513,57.0,-4.0841,1.437e-14
7514,57.0,-3.9794,1.256e-11
7515,57.0,-3.8746,1.101e-12
7516,57.0,-3.7699,3.407e-14
7517,57.0,-3.6652,0.001166
7518,57.0,-3.5605,6.081e-14
7519,57.0,-3.4558,6.728e-12
7520,57.0,-3.351,3.695e-12
7521,57.0,-3.2463,1.534e-13
7522,57.0,-3.1416,0.006825
7523,57.0,-3.0369,8.411e-13
7524,57.0,-2.9322,5.043e-11
7525,57.0,-2.8274,1.002e-10
7526,57.0,-2.7227,1.471e-12
7527,57.0,-2.618,0.0352
7528,57.0,-2.5133,1.448e-11
7529,57.0,-2.4086,9.268e-10
7530,57.0,-2.3038,1.58e-09
7531,57.0,-2.1991,2.668e-11
7532,57.0,-2.0944,0.1431
7533,57.0,-1.9897,9.471e-11
7534,57.0,-1.885,6.247e-09
7535,57.0,-1.7802,8.805e-09
7536,57.0,-1.6755,2.057e-10
7537,57.0,-1.5708,6.304
7538,57.0,-1.4661,2.834e-10
7539,57.0,-1.3614,1.797e-08
7540,57.0,-1.2566,2.712e-08
7541,57.0,-1.1519,1.005e-09
7542,57.0,-1.0472,283.3
7543,57.0,-0.9425,3.617e-09
7544,57.0,-0.8378,1.524e-07
7545,57.0,-0.733,3.739e-07
7546,57.0,-0.6283,1.239e-08
7547,57.0,-0.5236,12030.0
7548,57.0,-0.4189,3.973e-08
7549,57.0,-0.3142,1.449e-06
7550,57.0,-0.2094,1.247e-06
7551,57.0,-0.1047,2.297e-08
7552,58.0,0.0,1721.0
7553,58.0,0.1047,2.731e-08
7554,58.0,0.2094,1.312e-06
7555,58.0,0.3142,1.265e-06
7556,58.0,0.4189,3.825e-08
7557,58.0,0.5236,12970.0
7558,58.0,0.6283,8.552e-09
7559,58.0,0.733,9.17e-08
7560,58.0,0.8378,5.967e-08
7561,58.0,0.9425,2.849e-09
7562,58.0,1.0472,147.3
7563,58.0,1.1519,2.505e-09
7564,58.0,1.2566,1.511e-07
7565,58.0,1.3614,8.454e-08
7566,58.0,1.4661,1.265e-09
7567,58.0,1.5708,3.168
7568,58.0,1.6755,2.482e-10
7569,58.0,1.7802,1.474e-08
7570,58.0,1.885,7.604e-09
7571,58.0,1.9897,1.847e-10
7572,58.0,2.0944,1.121
7573,58.0,2.1991,2.655e-11
7574,58.0,2.3038,5.965e-10
7575,58.0,2.4086,3.364e-10
7576,58.0,2.5133,2.354e-12
7577,58.0,2.618,0.05029
7578,58.0,2.7227,1.008e-11
7579,58.0,2.8274,5.314e-10
7580,58.0,2.9322,2.959e-10
7581,58.0,3.0369,4.449e-12
7582,58.0,3.1416,0.006529
7583,58.0,3.2463,5.455e-13
7584,58.0,3.351,2.655e-11
7585,58.0,3.4558,1.924e-11
7586,58.0,3.5605,3.052e-13
7587,58.0,3.6652,0.001898
7588,58.0,3.7699,8.114e-14
7589,58.0,3.8746,2.988e-12
7590,58.0,3.9794,2.705e-11
7591,58.0,4.0841,1.664e-14
7592,58.0,4.1888,8.753e-05
7593,58.0,4.2935,1.921e-14
7594,58.0,4.3982,1.015e-12
7595,58.0,4.5029,2.992e-11
7596,58.0,4.6077,9.095e-15
7597,58.0,4.7124,5.55e-06
7598,58.0,4.8171,7.112e-16
7599,58.0,4.9218,3.149e-14
7600,58.0,5.0265,7.983e-11
7601,58.0,5.1313,3.627e-16
7602,58.0,5.236,8.028e-07
7603,58.0,5.3407,1.809e-16
7604,58.0,5.4454,7.017e-15
7605,58.0,5.5501,2.34e-10
7606,58.0,5.6549,7.771e-17
7607,58.0,5.7596,6.317e-08
7608,58.0,5.8643,5.742e-17
7609,58.0,5.969,1.606e-15
7610,58.0,6.0737,6.947e-10
7611,58.0,6.1785,4.173e-17
7612,58.0,6.2832,1.219e-08
7613,58.0,6.3879,5.029e-17
7614,58.0,6.4926,7.177e-17
7615,58.0,6.5973,1.573e-09
7616,58.0,-6.7021,3.825e-17
7617,58.0,-6.5973,1.463e-09
7618,58.0,-6.4926,7.312e-17
7619,58.0,-6.3879,5.029e-17
7620,58.0,-6.2832,1.216e-08
7621,58.0,-6.1785,4.314e-17
7622,58.0,-6.0737,6.604e-10
7623,58.0,-5.969,1.628e-15
7624,58.0,-5.8643,5.663e-17
7625,58.0,-5.7596,6.34e-08
7626,58.0,-5.6549,7.701e-17
7627,58.0,-5.5501,2.371e-10
7628,58.0,-5.4454,6.992e-15
7629,58.0,-5.3407,1.84e-16
7630,58.0,-5.236,7.793e-07
7631,58.0,-5.1313,3.673e-16
7632,58.0,-5.0265,6.614e-11
7633,58.0,-4.9218,3.182e-14
7634,58.0,-4.8171,6.972e-16
7635,58.0,-4.7124,6.13e-06
7636,58.0,-4.6077,9.122e-15
7637,58.0,-4.5029,2.555e-11
7638,58.0,-4.3982,1.009e-12
7639,58.0,-4.2935,1.932e-14
7640,58.0,-4.1888,9.122e-05
7641,58.0,-4.0841,1.641e-14
7642,58.0,-3.9794,2.772e-11
7643,58.0,-3.8746,2.901e-12
7644,58.0,-3.7699,8.102e-14
7645,58.0,-3.6652,0.001941
7646,58.0,-3.5605,3.057e-13
7647,58.0,-3.4558,1.874e-11
7648,58.0,-3.351,2.674e-11
7649,58.0,-3.2463,5.427e-13
7650,58.0,-3.1416,0.006383
7651,58.0,-3.0369,4.411e-12
7652,58.0,-2.9322,2.96e-10
7653,58.0,-2.8274,5.289e-10
7654,58.0,-2.7227,1.003e-11
7655,58.0,-2.618,0.04967
7656,58.0,-2.5133,2.398e-12
7657,58.0,-2.4086,3.353e-10
7658,58.0,-2.3038,6.013e-10
7659,58.0,-2.1991,2.655e-11
7660,58.0,-2.0944,1.122
7661,58.0,-1.9897,1.846e-10
7662,58.0,-1.885,7.605e-09
7663,58.0,-1.7802,1.473e-08
7664,58.0,-1.6755,2.481e-10
7665,58.0,-1.5708,3.166
7666,58.0,-1.4661,1.265e-09
7667,58.0,-1.3614,8.455e-08
7668,58.0,-1.2566,1.511e-07
7669,58.0,-1.1519,2.505e-09
7670,58.0,-1.0472,147.3
7671,58.0,-0.9425,2.85e-09
7672,58.0,-0.8378,5.964e-08
7673,58.0,-0.733,9.171e-08
7674,58.0,-0.6283,8.536e-09
7675,58.0,-0.5236,12970.0
7676,58.0,-0.4189,3.824e-08
7677,58.0,-0.3142,1.265e-06
7678,58.0,-0.2094,1.312e-06
7679,58.0,-0.1047,2.732e-08
7680,59.0,0.0,1179.0
7681,59.0,0.1047,2.651e-08
7682,59.0,0.2094,1.193e-06
7683,59.0,0.3142,1.145e-06
7684,59.0,0.4189,5.056e-08
7685,59.0,0.5236,13340.0
7686,59.0,0.6283,2.152e-08
7687,59.0,0.733,4.13e-07
7688,59.0,0.8378,3.013e-07
7689,59.0,0.9425,4.207e-09
7690,59.0,1.0472,48.55
7691,59.0,1.1519,2.488e-09
7692,59.0,1.2566,6.715e-08
7693,59.0,1.3614,3.593e-08
7694,59.0,1.4661,8.089e-10
7695,59.0,1.5708,7.13
7696,59.0,1.6755,4.257e-10
7697,59.0,1.7802,7.586e-09
7698,59.0,1.885,4.34e-09
7699,59.0,1.9897,3.877e-11
7700,59.0,2.0944,0.249
7701,59.0,2.1991,2.746e-11
7702,59.0,2.3038,8.158e-10
7703,59.0,2.4086,4.38e-10
7704,59.0,2.5133,7.95e-12
7705,59.0,2.618,0.03849
7706,59.0,2.7227,4.674e-12
7707,59.0,2.8274,8.394e-11
7708,59.0,2.9322,5.351e-11
7709,59.0,3.0369,5.114e-13
7710,59.0,3.1416,0.005096
7711,59.0,3.2463,3.787e-13
7712,59.0,3.351,9.262e-12
7713,59.0,3.4558,1.209e-11
7714,59.0,3.5605,1.044e-13
7715,59.0,3.6652,0.001286
7716,59.0,3.7699,5.498e-14
7717,59.0,3.8746,1.281e-12
7718,59.0,3.9794,3.207e-11
7719,59.0,4.0841,6.353e-15
7720,59.0,4.1888,6.712e-05
7721,59.0,4.2935,3.871e-15
7722,59.0,4.3982,1.083e-13
7723,59.0,4.5029,3.233e-11
7724,59.0,4.6077,1.124e-15
7725,59.0,4.7124,4.585e-06
7726,59.0,4.8171,3.899e-16
7727,59.0,4.9218,8.173e-15
7728,59.0,5.0265,7.908e-11
7729,59.0,5.1313,4.98e-17
7730,59.0,5.236,1.713e-07
7731,59.0,5.3407,5.993e-17
7732,59.0,5.4454,8.685e-16
7733,59.0,5.5501,2.463e-10
7734,59.0,5.6549,3.113e-17
7735,59.0,5.7596,4.916e-08
7736,59.0,5.8643,3.419e-17
7737,59.0,5.969,1.087e-16
7738,59.0,6.0737,7.189e-10
7739,59.0,6.1785,2.709e-17
7740,59.0,6.2832,6.515e-09
7741,59.0,6.3879,2.897e-17
7742,59.0,6.4926,3.381e-17
7743,59.0,6.5973,7.638e-10
7744,59.0,-6.7021,3.563e-17
7745,59.0,-6.5973,7.207e-10
7746,59.0,-6.4926,3.386e-17
7747,59.0,-6.3879,2.835e-17
7748,59.0,-6.2832,6.523e-09
7749,59.0,-6.1785,2.834e-17
7750,59.0,-6.0737,6.044e-10
7751,59.0,-5.969,1.076e-16
7752,59.0,-5.8643,3.423e-17
7753,59.0,-5.7596,5.276e-08
7754,59.0,-5.6549,3.085e-17
7755,59.0,-5.5501,2.54e-10
7756,59.0,-5.4454,8.796e-16
7757,59.0,-5.3407,6.051e-17
7758,59.0,-5.236,1.498e-07
7759,59.0,-5.1313,5.15e-17
7760,59.0,-5.0265,6.693e-11
7761,59.0,-4.9218,8.015e-15
7762,59.0,-4.8171,4.039e-16
7763,59.0,-4.7124,4.9e-06
7764,59.0,-4.6077,1.151e-15
7765,59.0,-4.5029,2.894e-11
7766,59.0,-4.3982,1.105e-13
7767,59.0,-4.2935,3.818e-15
7768,59.0,-4.1888,7.132e-05
7769,59.0,-4.0841,6.897e-15
7770,59.0,-3.9794,3.124e-11
7771,59.0,-3.8746,1.274e-12
7772,59.0,-3.7699,5.428e-14
7773,59.0,-3.6652,0.001393
7774,59.0,-3.5605,1.069e-13
7775,59.0,-3.4558,1.257e-11
7776,59.0,-3.351,9.095e-12
7777,59.0,-3.2463,3.88e-13
7778,59.0,-3.1416,0.004823
7779,59.0,-3.0369,5.072e-13
7780,59.0,-2.9322,5.391e-11
7781,59.0,-2.8274,8.311e-11
7782,59.0,-2.7227,4.624e-12
7783,59.0,-2.618,0.03803
7784,59.0,-2.5133,7.993e-12
7785,59.0,-2.4086,4.406e-10
7786,59.0,-2.3038,8.119e-10
7787,59.0,-2.1991,2.751e-11
7788,59.0,-2.0944,0.2482
7789,59.0,-1.9897,3.892e-11
7790,59.0,-1.885,4.328e-09
7791,59.0,-1.7802,7.583e-09
7792,59.0,-1.6755,4.251e-10
7793,59.0,-1.5708,7.133
7794,59.0,-1.4661,8.088e-10
7795,59.0,-1.3614,3.594e-08
7796,59.0,-1.2566,6.715e-08
7797,59.0,-1.1519,2.488e-09
7798,59.0,-1.0472,48.55
7799,59.0,-0.9425,4.209e-09
7800,59.0,-0.8378,3.013e-07
7801,59.0,-0.733,4.129e-07
7802,59.0,-0.6283,2.151e-08
7803,59.0,-0.5236,13340.0
7804,59.0,-0.4189,5.055e-08
7805,59.0,-0.3142,1.145e-06
7806,59.0,-0.2094,1.193e-06
7807,59.0,-0.1047,2.651e-08
7808,60.0,0.0,1205.0
7809,60.0,0.1047,3.558e-08
7810,60.0,0.2094,1.203e-06
7811,60.0,0.3142,1.369e-06
7812,60.0,0.4189,5.295e-08
7813,60.0,0.5236,13310.0
7814,60.0,0.6283,3.488e-08
7815,60.0,0.733,5.788e-07
7816,60.0,0.8378,3.394e-07
7817,60.0,0.9425,5.799e-09
7818,60.0,1.0472,61.29
7819,60.0,1.1519,2.165e-09
7820,60.0,1.2566,4.482e-08
7821,60.0,1.3614,2.283e-08
7822,60.0,1.4661,4.556e-10
7823,60.0,1.5708,2.535
7824,60.0,1.6755,1.654e-10
7825,60.0,1.7802,2.456e-09
7826,60.0,1.885,1.102e-09
7827,60.0,1.9897,2.397e-11
7828,60.0,2.0944,0.148
7829,60.0,2.1991,1.869e-11
7830,60.0,2.3038,2.262e-10
7831,60.0,2.4086,8.888e-11
7832,60.0,2.5133,2.406e-12
7833,60.0,2.618,0.01684
7834,60.0,2.7227,1.408e-12
7835,60.0,2.8274,2.301e-11
7836,60.0,2.9322,1.601e-11
7837,60.0,3.0369,2.75e-13
7838,60.0,3.1416,0.005142
7839,60.0,3.2463,2.097e-13
7840,60.0,3.351,3.818e-12
7841,60.0,3.4558,8.801e-12
7842,60.0,3.5605,4.778e-14
7843,60.0,3.6652,0.001046
7844,60.0,3.7699,2.558e-14
7845,60.0,3.8746,6.24e-13
7846,60.0,3.9794,3.188e-11
7847,60.0,4.0841,7.115e-15
7848,60.0,4.1888,7.416e-05
7849,60.0,4.2935,1.89e-15
7850,60.0,4.3982,3.708e-14
7851,60.0,4.5029,3.311e-11
7852,60.0,4.6077,4.726e-16
7853,60.0,4.7124,2.819e-06
7854,60.0,4.8171,1.598e-16
7855,60.0,4.9218,1.374e-15
7856,60.0,5.0265,8.402e-11
7857,60.0,5.1313,2.515e-17
7858,60.0,5.236,1.095e-07
7859,60.0,5.3407,3.739e-17
7860,60.0,5.4454,1.101e-16
7861,60.0,5.5501,2.662e-10
7862,60.0,5.6549,2.462e-17
7863,60.0,5.7596,4.652e-08
7864,60.0,5.8643,3.152e-17
7865,60.0,5.969,3.962e-17
7866,60.0,6.0737,8.466e-10
7867,60.0,6.1785,2.81e-17
7868,60.0,6.2832,5.674e-09
7869,60.0,6.3879,2.831e-17
7870,60.0,6.4926,2.844e-17
7871,60.0,6.5973,7.696e-10
7872,60.0,-6.7021,3.546e-17
7873,60.0,-6.5973,6.917e-10
7874,60.0,-6.4926,2.862e-17
7875,60.0,-6.3879,2.816e-17
7876,60.0,-6.2832,5.725e-09
7877,60.0,-6.1785,2.905e-17
7878,60.0,-6.0737,6.352e-10
7879,60.0,-5.969,4.233e-17
7880,60.0,-5.8643,3.11e-17
7881,60.0,-5.7596,4.917e-08
7882,60.0,-5.6549,2.473e-17
7883,60.0,-5.5501,2.875e-10
7884,60.0,-5.4454,1.042e-16
7885,60.0,-5.3407,3.78e-17
7886,60.0,-5.236,1.147e-07
7887,60.0,-5.1313,2.461e-17
7888,60.0,-5.0265,7.086e-11
7889,60.0,-4.9218,1.527e-15
7890,60.0,-4.8171,1.699e-16
7891,60.0,-4.7124,3.77e-06
7892,60.0,-4.6077,4.596e-16
7893,60.0,-4.5029,2.983e-11
7894,60.0,-4.3982,4.029e-14
7895,60.0,-4.2935,1.831e-15
7896,60.0,-4.1888,7.551e-05
7897,60.0,-4.0841,7.222e-15
7898,60.0,-3.9794,3.107e-11
7899,60.0,-3.8746,5.796e-13
7900,60.0,-3.7699,2.623e-14
7901,60.0,-3.6652,0.001117
7902,60.0,-3.5605,5.176e-14
7903,60.0,-3.4558,9.089e-12
7904,60.0,-3.351,3.73e-12
7905,60.0,-3.2463,2.114e-13
7906,60.0,-3.1416,0.004824
7907,60.0,-3.0369,2.542e-13
7908,60.0,-2.9322,1.573e-11
7909,60.0,-2.8274,2.183e-11
7910,60.0,-2.7227,1.433e-12
7911,60.0,-2.618,0.01582
7912,60.0,-2.5133,2.389e-12
7913,60.0,-2.4086,8.605e-11
7914,60.0,-2.3038,2.242e-10
7915,60.0,-2.1991,1.884e-11
7916,60.0,-2.0944,0.1438
7917,60.0,-1.9897,2.404e-11
7918,60.0,-1.885,1.1e-09
7919,60.0,-1.7802,2.45e-09
7920,60.0,-1.6755,1.652e-10
7921,60.0,-1.5708,2.542
7922,60.0,-1.4661,4.553e-10
7923,60.0,-1.3614,2.284e-08
7924,60.0,-1.2566,4.481e-08
7925,60.0,-1.1519,2.163e-09
7926,60.0,-1.0472,61.3
7927,60.0,-0.9425,5.8e-09
7928,60.0,-0.8378,3.393e-07
7929,60.0,-0.733,5.787e-07
7930,60.0,-0.6283,3.487e-08
7931,60.0,-0.5236,13310.0
7932,60.0,-0.4189,5.294e-08
7933,60.0,-0.3142,1.369e-06
7934,60.0,-0.2094,1.203e-06
7935,60.0,-0.1047,3.559e-08
7936,61.0,0.0,1344.0
7937,61.0,0.1047,3.165e-08
7938,61.0,0.2094,1.383e-06
7939,61.0,0.3142,1.532e-06
7940,61.0,0.4189,6.264e-08
7941,61.0,0.5236,13190.0
7942,61.0,0.6283,4.215e-08
7943,61.0,0.733,3.343e-07
7944,61.0,0.8378,4.826e-07
7945,61.0,0.9425,8.338e-09
7946,61.0,1.0472,111.9
7947,61.0,1.1519,1.791e-09
7948,61.0,1.2566,2.606e-08
7949,61.0,1.3614,1.909e-08
7950,61.0,1.4661,5.371e-10
7951,61.0,1.5708,5.18
7952,61.0,1.6755,1.916e-10
7953,61.0,1.7802,3.999e-09
7954,61.0,1.885,4.361e-09
7955,61.0,1.9897,7.654e-11
7956,61.0,2.0944,0.5474
7957,61.0,2.1991,3.349e-11
7958,61.0,2.3038,1.385e-10
7959,61.0,2.4086,2.576e-10
7960,61.0,2.5133,4.235e-12
7961,61.0,2.618,0.03153
7962,61.0,2.7227,2.079e-12
7963,61.0,2.8274,4.351e-11
7964,61.0,2.9322,3.445e-11
7965,61.0,3.0369,7.26e-13
7966,61.0,3.1416,0.007988
7967,61.0,3.2463,4.014e-13
7968,61.0,3.351,5.43e-12
7969,61.0,3.4558,1.18e-11
7970,61.0,3.5605,1.076e-13
7971,61.0,3.6652,0.001333
7972,61.0,3.7699,3.92e-14
7973,61.0,3.8746,8.828e-13
7974,61.0,3.9794,3.314e-11
7975,61.0,4.0841,1.161e-14
7976,61.0,4.1888,8.634e-05
7977,61.0,4.2935,4.583e-15
7978,61.0,4.3982,8.791e-14
7979,61.0,4.5029,3.6e-11
7980,61.0,4.6077,1.021e-15
7981,61.0,4.7124,4.039e-06
7982,61.0,4.8171,3.8e-16
7983,61.0,4.9218,3.821e-15
7984,61.0,5.0265,9.144e-11
7985,61.0,5.1313,7.348e-17
7986,61.0,5.236,2.182e-07
7987,61.0,5.3407,4.008e-17
7988,61.0,5.4454,4.283e-16
7989,61.0,5.5501,2.925e-10
7990,61.0,5.6549,3.906e-17
7991,61.0,5.7596,5.83e-08
7992,61.0,5.8643,3.887e-17
7993,61.0,5.969,8.609e-17
7994,61.0,6.0737,1.07e-09
7995,61.0,6.1785,2.827e-17
7996,61.0,6.2832,7.911e-09
7997,61.0,6.3879,2.94e-17
7998,61.0,6.4926,3.279e-17
7999,61.0,6.5973,8.258e-10
